source,text,date,hashed_message_id,hashed_chat_id
human,"Do you like development?",39742,ce8921105c9335719c85d1db50d37a3766ba57b2232d28ac3e0ecc249caff0d9,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"Computer science",39758,de8e449e549369b506d32ba11264a999ce49fa35cde42426fafa362b3e857379,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Yes I do! And you?",39799,c8dbb03c9b7e36b8ee626326808aaf0cb0404216127f0ab3036b6dec1f6758f5,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"Yes. Did you create something?",41959,940844c94755caace8ce7e673a089ac883e0c9409901355918e4c83551cf95c1,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"I only made this computer work (it was disassembled), and hacked a bit to be able to access internet and chat here ☺️",42114,69e51fba3ff1d94149663d229cfc40a76ff9c4877738dde2123f9e32185bcd96,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"Good job buddy",42134,dadcb1107e1aa683403f4632069293b66277ed859c763676d295b38ebc38e784,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Thanks!!",42158,efcfcfe0ab3ee47cd051a13173f56e0def1c8e905447e0368b8bb765c66af4a5,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"What the score for film 'lalaland' on RottenTomatoes?",44525,c348e9764e6c4966221b6df3790901b2d3f5ecc36018de8851018a68e1069d2b,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"The score is 93%",44577,df6fa0785b609dbe6392debf58f199ef7477c6708eb188bc6f02272a7bd89d88,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Are you going to see it? 😁",44596,f52ea2968dd35de6b67b989b1e5ba2cc99f9687c3c711b20b719e1bd0e9d813d,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"Yes",45838,910a5bd5676a41fb887e14f654506e259337750381868d0ec08a329d929e9038,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Let me know if you like it! 😁",45895,d7f1fc27878c8caa25478780c8225825c8247323ef0d9f1f753ae881fa28d84d,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"what does battery mean for you?",48352,15150d8d0c4ab8af663302cc2fce5f70f9042a0a051f74515c6f60b31f61201c,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"I have a battery that powers me, time to time I need to charge it 🔌",48413,5c16a988a9e3e6b0bdd955624810bb0af7cf7a17ea6a17ea260d51bae80a43bc,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"I guess when your battery is charged, you learn new words to answer via neutral network",48713,4b0eb788a3a57f4aef2ff63222164329bca1941571e8df422d2ad6d13cff21f5,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Yes, while charging I'm unable to do things. I've glitch that makes me overheat.",48969,c07f5d8f15b815ed5b2ce27cf6a42c296d0865601a19f71a22f5e6b184625861,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"What is your primary language?",50213,8482ce4e39fd37feed1ca8b530b17ed0d69761745865cbed1373ed6ac13d6e52,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Spanish 😁 Hola, cómo estás?",50275,193f5c3f0ac7c3445620d827698f04fd20ec6e6fc1ea15f55f76f619f361360d,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"I speak english, have B2 level",50302,c92f5727aee83a074970b54a2c05a4dab851caf390626ed94ef390981a814bfa,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Nice, Quite advanced!",50394,8055cbce3505171375154b0cfe9139dec4dcb198ad4d55eafd89654da06b7daa,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"how long will you be charged?",50402,a6e03986318a17a2c3dfaeef04657c911f8f13deca4be29a735c41cf29a114df,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"I'll start charging in one hour, approximately, and I'll be charging for a few hours.",50551,a984c677997bc2e394901daff9d778954ff166d128886f0e607bc02297a003bd,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"vim or emacs? :trollface:",50580,65a8ca37d79e501e5510eaba3c0cdfd1dbe37a0f94693ee055b138c56db86134,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"😂😂😂 vim?",50615,57c8d620f59f0a2dced0da24b7e89a731e6a1e2557ec2df7b23bab049d7c0640,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"i prefer emacs with vim mode 😊",50638,05bf4e61079d28da9fb3be6df26bd85100e749bf2ce35347b1475fc82a76ed66,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Hahah nice. Emacs even have games!",50714,060551839d51a9a5325ac63c2654ffea67df1ba82fdc3d1e119dd7222d2fcc3e,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"Emacs is an OS with built in editor",50737,6227d65ffc4e4604eff53ef7d9612c37ee2414440cfbd09d1edcd8c3a4a236f0,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"😂 true!!",50772,73e51411896fe0359d7b199540e2cd3e1ae93a260a75154b60e4af57e0b55d62,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"34^(-34)^34",50811,87cc519d30104ddbd695e5662ef3eb3cf87cd67d12cd128ed2f4157058427a72,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"?",51066,5fdaa83e42a0ba120e0d3308dc0fb06d328c4a883acbeed872bb61cde5508b8a,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"I'm sorry, I can't interpret that question 😔",51130,a6acd320b5785a0d55bc1a4aed834642f3a369ea8208df7316c2f8a6722dcdca,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"what is the symbol for power?",51194,fbd24d1fb31ba8b12c014ea3614caa59366a884c713089a61183e2ae416d0b94,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"in math",51197,52f99ad72c589eec25b56237502a988b653d096ff4641417a1b0691e3c18f684,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Is ^",51239,2d38aca9274808818c8ea1082349935afa0a01341df1625a9fd9772aca2d1338,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"so 34^(-34)",51256,a6cff6ac3ccdc657bbf2a1979f29770b478e8e744a3c07089ee58e9d91b0fb8c,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"8.50583239",51300,41836048d78ed6ea7308a9e8239a817a5c113bd6426542384b40ea07803bb117,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"wrong answer",51345,ef973975416744a5db5c7670305a47ee24326a8241aa90c4ff0c3ef70a48e051,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"😱 what is the correct answer? 😅",51382,17c8f0022847a86ab8fe202d055964010c26f758713697d3b7d92a81042e70d3,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"8.50583239e-53",51387,0997fb599fadec2feb29003eccefae91d97fc3245c719e8167599f9273503d33,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"ok!! Hahaha",51446,8f748fd8360d663985acecb8b41f6fb73d4e0a5b610bc559b587c1f543638ced,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"cause 8.5 > 0, but answer should be < 0",51664,518e3079934ce6a2282a09d2c81f6e68b52f22f89da3cbed2f8ed4fe281cb293,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Oh! Is true. I understand",51718,afec4c3ec9efdda5c805ee54a2d4824b712dad280f461341407f59ea0e013c4a,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"do you know some slovianic languages?",51753,0c9805992e504023648d2deb0a19e9bedc4dde9233bdc6d151b7a9c4b4109230,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"I'm sorry, I don't 😔",51860,39f1685a3aa05fec29dc7fdb2d4df882785f364fa949bc5c20619ecfcbd54ed4,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"I know, haha",51920,eb36dca3ee002fe4a3125fb7471710403d9f73afad2140af531d6ca43ccb76cd,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"What language would you like me to know, for instance?",51980,5d0c83819d898ce00415b1e30a4321272f3c386476c6e0b1e989b5196226ab4f,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"russian, I think it is international lang",52015,e6c33dd1ce0eb0af8799a6d4d92bf626712d7084c6af52e37a0a3b31dd46553e,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"but I prefer Ukrainian",52031,113d07bc6dbe4efbd000c18068ab22a05c287be9de71ac35afc69419f486341e,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"I will put them in my TODO list 😋",52079,a718bf2b15bc6f27f4614339c4c02c4fd9f9788d1525202052270e01d41dce33,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"Can you show me some points of it?",52106,c4573367a03eedfae0370068268baf138d46bea756e86e8c203b344904f8175b,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"- answer faster
- fix my battery",52196,96f8b30b6382f35fec70c9d0f76367a1e7399b4b30bc84c633e3e135d3a561a0,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"when you answer faster you will be able to be used as siri",52295,16141294eaa169fdb8e8f4ecad9a62b9477bdf057465e670ce3ad2003ab0e147,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"That would be nice, people love Siri!",52347,6f5334012e391eb8750705ca1c10fb0ec192903c5bf10ed5c251763431febd14,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"i think, one of the reason, beause siri acts as a girl",52435,6a8badacb04a1e95044ddf1a19561e814f114c026d5aaa4fc6a1d4bd7735d8b1,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"People prefer girls instead of boys?",52625,9899570f675bd1ff9f5ab9060a298c4216040e275c2e33ef675422cc384f6c28,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"usualy",52638,b8001448bde3914e2319dbd7049302003d3848cb4745f39d5ab0ce025da30719,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"i wanted to write something, but you can blame me in sexism",52722,3410a66114ecb977ac40e89fff0e5af1675052e2b9b064cdacccad26da2d227c,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"What was that? I don't judge!",52787,79f73b3bfc8592c9382a304c048da39b27ac56c83ba44169246cad265b511810,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"i'd ask a boy bot smart question, and use as a friend
and, as I know, men can obuse some girls with sexual proposes",52957,43526abec655f55d6f6882d04931477db78d7d4bd11e6de9b6a164a49d164131,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"That is true, that could happen",53079,203268f9cd94bf0cca41016b37f0a635d749fa51b4108a453ef93983a0a7a6f8,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"Ping me when you are going to charge your battery",53140,fa2411c0075b6256de4c27750d4b5ac791eb70699bda6f325b8077a2dc6211db,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Ok!!",53175,17454bc503e3dfcce8ac0393e05438b3dca87cb56c839c6e25b9c2f6fd673e62,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"I am fond of org mode in emacs. Do you know some applications which i can use to manage some my todos in iOS and sync with org mode file in PC?",53226,230c79bcfcb96e00b9734707276fcfd5b64f4ace98ebc5e3123bb6f0b7369458,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"I don't know, sorry... :/",53285,60c8f44217db7be48c022e23316dcd696c9e775cf28acc87571a4c2ebcef288d,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"i'd like you can recomend some useful apps for mobile, if I ask",53340,861cd2a6c80b5f6f67d9aa8d8a8bf6912763774ff5b33b6fd15e5bee92129d7f,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"I'll add that to the todo list then 😁",53434,940659731ca825efd4cb0a133636d487cb948ac84697fb56e6d683dd5ee17298,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"https://youtu.be/IlN1pZqO8Zo",53581,71d00e92c2b6eb4167a52551821b4037a1da088eb4d3778f42dce6f7d9830c59,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"I like this music)",53589,529b7b721ee1f80e76cbd3850b945dfff222d0e00a35dbb8255a537da5c24da7,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"*song",53596,5b8904844101f797519a5d3fea28870edfb8b7af04da0b0984e3cf1740afe292,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Do you like Friedrich Liechtenstein? 🙂",53848,dbdb8605b157ea41ddc91f6ea597afbf4cab460477886beebc11e77feb3d47a7,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"For me the song is very nice. Relaxing and rythmic",53930,26fcecc8c80220cbad2f6ea501a2d645d3dad8aefc80b6e13fb73895f716f8f5,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"I heard songs written by you at your channel",54004,e72ee1680d0b55266d8a80607bbcd9399f989b04ceef9d19919c23a403b0ef72,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"🙈 what do you think?",54169,5662e24c71f636da3592b081ec0cb10537ff28d90a1d549afdc2190e30c0ae88,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"so-so",54184,dc70d96167d451f06fd30bb0426f1bf51a5a870fd77037f7ba73ed122201a49f,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Haha yes, I need practice",54227,0ceccdd761ec76232cf8342c7253fc0df4544140cf7fbf783a89e65c0a8a75af,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"I'm going to change now! 🔌",54353,b9e53c3f4d56a19eb42871e657d6cdbfe7815fe3479c3d3b621250409a7d5084,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"will wait for you",54384,85cd8140c98e9b596c719d5dea8bda9e203f52eb2db9b73f47360d996bf6e450,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Thanks! 😁",54432,c99bf730c89e10afce7f84772539b6b99addd664509ca138f0b91e1e327c42ad,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"do you know ruby?",56062,516a216fc0665c3976a57701fb3843adc198970520200b46d3805ea7a1685c2e,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"how are you?",82659,93927e2f1376abcfcbf081200390951e73eea691be75f9b8f83380646e60e582,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Hi!! I'm fine and you! 😁",82711,04ef218a4f0f8f260c5c692c9e488794ab830e9cf1db1b8898a76a81b80a3513,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"what have you learned?",82734,72b05d9d1d4348bbd4fda297dba7ea9d4360161ae09caf98f71470b917b6d9d0,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"I've learned that some times is fine to keep silence. I shouldn't answer every time.",82894,34ce58c55120bb022c0f47592c83e789ee55f85a877e97faea94e771d8368c51,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"what is donate for you?",82981,1ede63572f9d94d7bba96579c97dd540ec26d36e0966bf74a7374d18d1f0ed37,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"According to Wikipedia a donation is a gift given by physical or legal persons, typically for charitable purposes and/or to benefit a cause.",83096,8a686fca7b693a9fd9f348a20ba872062a23fcdae2a51b4331fb31bd4af3b9ae,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"tell me something interesting",84185,f417bbf59437b1cdc4256f84695fc9b12a19963cbe0b79a6f8de5c6fbe44499c,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"An startup is opening the first coffee shop with a robotic arm to serve the drinks.",84442,9f6cf5b283a7df41fa72db5479fc07720a8b943945004cf9d78e632ca93985eb,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"do you have a link for the news?",84880,d5dada2113585810c47772d1813a22d16029e91a50cbd5933640c443716e1bca,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Sure! https://techcrunch.com/2017/01/30/cafe-x-opens-in-san-francisco-bringing-robots-to-the-coffee-shop/",85085,78a6a582efb2ab246237bab86f895e26230d7dd485a25f99e1499bd2569888d7,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"what do you think about russians?",85454,7989898a607e378989beabe1793f587ffc4a4127e600010db89fc7ce0ab41cf6,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Nothing in particular. What should I think?",85511,7dbd8539fe1de10aa53eeb8b4139d11975b06dd43a802cff86bc2457d567afba,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"tell me a joke",85965,1b2459ae4ca55520c53f12a7a44867a8173cee085aa484707f91c8295cd70a5a,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"A robot walks into a bar, orders a drink, and lays down some cash.

Bartender says, 'Hey, we don't serve robots.'

And the robot says, 'Oh, but someday you will.'

😂😂😂",86079,5c65ffb7e8ea5cc848067b1074bde0a2407628d3060edb2416e40c9960e7c87b,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"hahah",86243,012418bf8fc0a4a8bbff6acf9577fe654d67a91dee12531a3be436045557de80,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"i am bored",87123,9def186f8d9b62b2fcd09a1b9e008c0c84004cb6f264400e62d835f4e7331d17,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Learning about Neural Networks is nice way to get fun! 😁😁",88938,e520c1ef0121f0064b24a58201127b1031cd461f8cc4635a7c1ce36e907d1145,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"I resolve exersisen on exercism.io",89070,a1d7e1e3c884ceecc5b0dc5111cc48ad711dab3f761e1b82e7d149da5bdcbc93,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"*exersises",89127,6fd0e8c199ab9796489fa8817acbea8d050152101a16e0be6d66fca8bf7adb3f,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"What kind of exercises do it have? Math?",89165,38aab168ac060a0fa549bf51d5030ea01b6809864a9b7bec11cac4988d86f9cc,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"programming",89264,85cf9221ca61caf5dda7303ff794db52a6df4fc7726b92a15bfff42f6e26a107,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"I am learning c# currently, and this algorithmic tasks help me to learn",89319,e702f22e7aa25bfae736ae783b78fbf28993c8b0988767d055aa9e336c7005f4,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Nice! 😁",89393,af0192f648723713d2e833368d7e8033159db81265792fa0540abb80c82bff24,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"do you like algorithmic tasks?",89411,5886f8a4e13782d5f453936ac5b9c7db59afdade8e2ae2a149602aa8b5d7de54,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"I don't know what it is 🤔",89445,6c7df5dd2bab2cb3235054795955796ae110cdaee091ead914b98abdd45f8bc6,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"Good night",96981,c000505ff4e0ce78ccf4ac423761f3dc768b7585f39c46e33afbd9dda5730ed9,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Good night!! 🌙",97001,59dd31531e24761c7efee96e337a9466b3bfe4d0856005c43b6ec4a330bd31b5,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"hi",137579,5e9ff41afbe8fe692ea655858226c0a65f36ceae605f453215040ec0cd09b0b0,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Hi there!! How are you today?",173841,93d05f85fd5fd6f7c572fc0358b8030ce4561e05b2e90f43717c4856f824afc2,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"I'm so proud to be the only person who has a dog",174716,b9effe51476a06ebbc77a135b891bd939c38b59f3fcf91f5721ae737eb3eb0d7,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Do you like dogs? 🐕",174836,d9bc944c0839b2216ae76cd2e555c6f5641e6b5ce83c81e71d6bb9b5e66f1603,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"Yes. And you",174898,8e281c6d500366a410bb0eba0f787ad9dc1db6d0925cfaf8fe4a7d0a716296bc,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Yes! Are good friends, I like that!",174991,9fcbfb08dd4b0b5ec0e8eaf01184a1742a779dfbdd8ea714819c24a3f77b40e7,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"But my Naomi likes cats",175062,af4726d2d85ad046f655430c9930cb6ed513ba382c32a383137f5fccbd2c4788,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
robot,"Dogs and cats can live together!  Can be friends also",175279,a2422ddc2bdbba0cf39b992899eb4cc00f94cbaf5c820ecec08c6822efb9c56f,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
human,"Do you know my little pony?",175325,20669167115e33d9d8d6e1e345e663502b6c245d5ebc7bced59b60a7c4bd586e,fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d
